pupyear,sitedate,sitecode,region,lat,longit,brand,adjsex
2006,6/5/2006,SMI,8,34.03,-120.44,2328,F
2006,6/6/2006,SMI,8,34.03,-120.44,2328,F
2006,6/8/2006,SMI,8,34.03,-120.44,2328,F
2006,6/9/2006,SMI,8,34.03,-120.44,2328,F
2006,6/10/2006,SMI,8,34.03,-120.44,2328,F
2006,6/14/2006,SMI,8,34.03,-120.44,2328,F
2006,6/17/2006,SMI,8,34.03,-120.44,2328,F
2006,6/23/2006,SMI,8,34.03,-120.44,2328,F
2006,7/4/2006,SMI,8,34.03,-120.44,2328,F
2006,7/9/2006,SMI,8,34.03,-120.44,2328,F
2006,6/4/2006,SMI,8,34.03,-120.44,2329,F
2006,6/4/2006,SMI,8,34.03,-120.44,2329,F
2006,6/11/2006,SMI,8,34.03,-120.44,2329,F
2006,6/11/2006,SMI,8,34.03,-120.44,2329,F
2006,6/12/2006,SMI,8,34.03,-120.44,2329,F
2006,6/15/2006,SMI,8,34.03,-120.44,2329,F
2006,6/15/2006,SMI,8,34.03,-120.44,2329,F
2006,6/17/2006,SMI,8,34.03,-120.44,2329,F
2006,6/18/2006,SMI,8,34.03,-120.44,2329,F
2006,6/28/2006,SMI,8,34.03,-120.44,2329,F
2006,7/11/2006,SMI,8,34.03,-120.44,2329,F
2006,7/17/2006,SMI,8,34.03,-120.44,2329,F
2006,6/2/2006,SMI,8,34.03,-120.44,2330,F
2006,6/3/2006,SMI,8,34.03,-120.44,2330,F
2006,6/5/2006,SMI,8,34.03,-120.44,2330,F
2006,6/5/2006,SMI,8,34.03,-120.44,2330,F
2006,6/6/2006,SMI,8,34.03,-120.44,2330,F
2006,6/7/2006,SMI,8,34.03,-120.44,2330,F
2006,6/8/2006,SMI,8,34.03,-120.44,2330,F
2006,6/9/2006,SMI,8,34.03,-120.44,2330,F
2006,6/10/2006,SMI,8,34.03,-120.44,2330,F
2006,6/11/2006,SMI,8,34.03,-120.44,2330,F
2006,6/12/2006,SMI,8,34.03,-120.44,2330,F
2006,6/14/2006,SMI,8,34.03,-120.44,2330,F
2006,6/25/2006,SMI,8,34.03,-120.44,2330,F
2006,6/23/2006,SMI,8,34.03,-120.44,2330,F
2006,7/4/2006,SMI,8,34.03,-120.44,2330,F
2006,7/5/2006,SMI,8,34.03,-120.44,2330,F
2006,7/12/2006,SMI,8,34.03,-120.44,2330,F
2006,7/13/2006,SMI,8,34.03,-120.44,2330,F
2006,7/20/2006,SMI,8,34.03,-120.44,2330,F
2006,6/17/2006,SMI,8,34.03,-120.44,2332,F
2006,6/18/2006,SMI,8,34.03,-120.44,2332,F
2006,6/28/2006,SMI,8,34.03,-120.44,2332,F
2006,7/27/2006,SMI,8,34.03,-120.44,2333,F
2006,6/6/2006,SMI,8,34.03,-120.44,2348,F
2006,6/11/2006,SMI,8,34.03,-120.44,2348,F
2006,6/14/2006,SMI,8,34.03,-120.44,2348,F
2006,6/15/2006,SMI,8,34.03,-120.44,2348,F
2006,6/16/2006,SMI,8,34.03,-120.44,2348,F
2006,6/17/2006,SMI,8,34.03,-120.44,2348,F
2006,6/20/2006,SMI,8,34.03,-120.44,2348,F
2006,6/27/2006,SMI,8,34.03,-120.44,2348,F
2006,6/28/2006,SMI,8,34.03,-120.44,2348,F
2006,7/8/2006,SMI,8,34.03,-120.44,2348,F
2006,7/4/2006,SMI,8,34.03,-120.44,2348,F
2006,6/29/2006,SMI,8,34.03,-120.44,2348,F
2006,7/6/2006,SMI,8,34.03,-120.44,2348,F
2006,7/7/2006,SMI,8,34.03,-120.44,2348,F
2006,7/9/2006,SMI,8,34.03,-120.44,2348,F
2006,7/17/2006,SMI,8,34.03,-120.44,2348,F
2006,7/25/2006,SMI,8,34.03,-120.44,2348,F
2006,6/2/2006,SMI,8,34.03,-120.44,2351,F
2006,6/23/2006,SMI,8,34.03,-120.44,2352,F
2006,6/5/2006,SMI,8,34.03,-120.44,2354,F
2006,6/8/2006,SMI,8,34.03,-120.44,2354,F
2006,6/10/2006,SMI,8,34.03,-120.44,2354,F
2006,6/11/2006,SMI,8,34.03,-120.44,2354,F
2006,6/12/2006,SMI,8,34.03,-120.44,2354,F
2006,6/13/2006,SMI,8,34.03,-120.44,2354,F
2006,6/14/2006,SMI,8,34.03,-120.44,2354,F
2006,6/15/2006,SMI,8,34.03,-120.44,2354,F
2006,6/16/2006,SMI,8,34.03,-120.44,2354,F
2006,7/9/2006,SMI,8,34.03,-120.44,2354,F
2006,7/8/2006,SMI,8,34.03,-120.44,2354,F
2006,7/11/2006,SMI,8,34.03,-120.44,2354,F
2006,7/20/2006,SMI,8,34.03,-120.44,2354,F
2006,6/4/2006,SMI,8,34.03,-120.44,2358,F
2006,6/8/2006,SMI,8,34.03,-120.44,2358,F
2006,6/14/2006,SMI,8,34.03,-120.44,2358,F
2006,6/15/2006,SMI,8,34.03,-120.44,2358,F
2006,6/16/2006,SMI,8,34.03,-120.44,2358,F
2006,6/17/2006,SMI,8,34.03,-120.44,2358,F
2006,6/19/2006,SMI,8,34.03,-120.44,2358,F
2006,6/21/2006,SMI,8,34.03,-120.44,2358,F
2006,6/27/2006,SMI,8,34.03,-120.44,2358,F
2006,6/22/2006,SMI,8,34.03,-120.44,2358,F
2006,7/6/2006,SMI,8,34.03,-120.44,2358,F
2006,7/2/2006,SMI,8,34.03,-120.44,2358,F
2006,7/20/2006,SMI,8,34.03,-120.44,2358,F
2006,6/1/2006,SMI,8,34.03,-120.44,2362,F
2006,6/6/2006,SMI,8,34.03,-120.44,2362,F
2006,6/8/2006,SMI,8,34.03,-120.44,2362,F
2006,6/13/2006,SMI,8,34.03,-120.44,2362,F
2006,6/20/2006,SMI,8,34.03,-120.44,2362,F
2006,6/20/2006,SMI,8,34.03,-120.44,2362,F
2006,6/25/2006,SMI,8,34.03,-120.44,2362,F
2006,7/18/2006,SMI,8,34.03,-120.44,2362,F
2006,7/20/2006,SMI,8,34.03,-120.44,2362,F
2006,6/1/2006,SMI,8,34.03,-120.44,2366,F
2006,6/8/2006,SMI,8,34.03,-120.44,2366,F
2006,6/9/2006,SMI,8,34.03,-120.44,2366,F
2006,6/15/2006,SMI,8,34.03,-120.44,2366,F
2006,6/16/2006,SMI,8,34.03,-120.44,2366,F
2006,6/17/2006,SMI,8,34.03,-120.44,2366,F
2006,6/28/2006,SMI,8,34.03,-120.44,2366,F
2006,6/4/2006,SMI,8,34.03,-120.44,2369,F
2006,6/5/2006,SMI,8,34.03,-120.44,2369,F
2006,6/6/2006,SMI,8,34.03,-120.44,2369,F
2006,6/7/2006,SMI,8,34.03,-120.44,2369,F
2006,6/8/2006,SMI,8,34.03,-120.44,2369,F
2006,6/9/2006,SMI,8,34.03,-120.44,2369,F
2006,6/13/2006,SMI,8,34.03,-120.44,2369,F
2006,6/18/2006,SMI,8,34.03,-120.44,2369,F
2006,6/20/2006,SMI,8,34.03,-120.44,2369,F
2006,6/28/2006,SMI,8,34.03,-120.44,2369,F
2006,7/24/2006,SMI,8,34.03,-120.44,2369,F
2006,6/22/2006,SMI,8,34.03,-120.44,2370,F
2006,7/17/2006,SMI,8,34.03,-120.44,2370,F
2006,7/26/2006,SMI,8,34.03,-120.44,2377,F
2006,6/4/2006,SMI,8,34.03,-120.44,2383,F
2006,6/8/2006,SMI,8,34.03,-120.44,2383,F
2006,6/10/2006,SMI,8,34.03,-120.44,2383,F
2006,6/11/2006,SMI,8,34.03,-120.44,2383,F
2006,6/12/2006,SMI,8,34.03,-120.44,2383,F
2006,6/13/2006,SMI,8,34.03,-120.44,2383,F
2006,6/14/2006,SMI,8,34.03,-120.44,2383,F
2006,6/27/2006,SMI,8,34.03,-120.44,2383,F
2006,6/28/2006,SMI,8,34.03,-120.44,2383,F
2006,6/25/2006,SMI,8,34.03,-120.44,2386,F
2006,6/15/2006,SMI,8,34.03,-120.44,2388,F
2006,6/16/2006,SMI,8,34.03,-120.44,2388,F
2006,6/17/2006,SMI,8,34.03,-120.44,2388,F
2006,6/19/2006,SMI,8,34.03,-120.44,2388,F
2006,6/21/2006,SMI,8,34.03,-120.44,2388,F
2006,6/22/2006,SMI,8,34.03,-120.44,2388,F
2006,6/28/2006,SMI,8,34.03,-120.44,2388,F
2006,6/29/2006,SMI,8,34.03,-120.44,2388,F
2006,7/6/2006,SMI,8,34.03,-120.44,2388,F
2006,7/2/2006,SMI,8,34.03,-120.44,2388,F
2006,7/20/2006,SMI,8,34.03,-120.44,2388,F
2006,6/7/2006,SMI,8,34.03,-120.44,2395,F
2006,6/9/2006,SMI,8,34.03,-120.44,2395,F
2006,6/29/2006,SMI,8,34.03,-120.44,2395,F
2006,6/1/2006,SMI,8,34.03,-120.44,2398,F
2006,6/4/2006,SMI,8,34.03,-120.44,2398,F
2006,6/6/2006,SMI,8,34.03,-120.44,2398,F
2006,6/15/2006,SMI,8,34.03,-120.44,2398,F
2006,6/25/2006,SMI,8,34.03,-120.44,2398,F
2006,7/3/2006,SMI,8,34.03,-120.44,2398,F
2006,7/23/2006,SMI,8,34.03,-120.44,2398,F
2006,6/27/2006,SMI,8,34.03,-120.44,2503,M
2006,7/3/2006,SMI,8,34.03,-120.44,2503,M
2006,7/4/2006,SMI,8,34.03,-120.44,2503,M
2006,6/29/2006,SMI,8,34.03,-120.44,2503,M
2006,7/7/2006,SMI,8,34.03,-120.44,2503,M
2006,6/7/2006,SMI,8,34.03,-120.44,2504,F
2006,6/9/2006,SMI,8,34.03,-120.44,2504,F
2006,6/12/2006,SMI,8,34.03,-120.44,2504,F
2006,6/13/2006,SMI,8,34.03,-120.44,2504,F
2006,6/4/2006,SMI,8,34.03,-120.44,2507,F
2006,6/8/2006,SMI,8,34.03,-120.44,2507,F
2006,6/8/2006,SMI,8,34.03,-120.44,2507,F
2006,6/9/2006,SMI,8,34.03,-120.44,2507,F
2006,6/11/2006,SMI,8,34.03,-120.44,2507,F
2006,6/12/2006,SMI,8,34.03,-120.44,2507,F
2006,6/13/2006,SMI,8,34.03,-120.44,2507,F
2006,6/14/2006,SMI,8,34.03,-120.44,2507,F
2006,6/15/2006,SMI,8,34.03,-120.44,2507,F
2006,6/17/2006,SMI,8,34.03,-120.44,2507,F
2006,6/21/2006,SMI,8,34.03,-120.44,2507,F
2006,6/20/2006,SMI,8,34.03,-120.44,2507,F
2006,6/25/2006,SMI,8,34.03,-120.44,2507,F
2006,6/26/2006,SMI,8,34.03,-120.44,2507,F
2006,7/5/2006,SMI,8,34.03,-120.44,2507,F
2006,6/30/2006,SMI,8,34.03,-120.44,2507,F
2006,7/7/2006,SMI,8,34.03,-120.44,2507,F
2006,7/4/2006,SMI,8,34.03,-120.44,2508,M
2006,7/10/2006,SMI,8,34.03,-120.44,2508,M
2006,6/23/2006,SMI,8,34.03,-120.44,2516,M
2006,6/26/2006,SMI,8,34.03,-120.44,2516,M
2006,7/10/2006,SMI,8,34.03,-120.44,2516,M
2006,6/6/2006,SMI,8,34.03,-120.44,2518,F
2006,6/23/2006,SMI,8,34.03,-120.44,2518,F
2006,6/16/2006,SMI,8,34.03,-120.44,2525,M
2006,6/17/2006,SMI,8,34.03,-120.44,2525,M
2006,6/18/2006,SMI,8,34.03,-120.44,2525,M
2006,6/19/2006,SMI,8,34.03,-120.44,2525,M
2006,6/20/2006,SMI,8,34.03,-120.44,2525,M
2006,6/26/2006,SMI,8,34.03,-120.44,2525,M
2006,6/28/2006,SMI,8,34.03,-120.44,2525,M
2006,6/22/2006,SMI,8,34.03,-120.44,2525,M
2006,6/25/2006,SMI,8,34.03,-120.44,2525,M
2006,6/24/2006,SMI,8,34.03,-120.44,2525,M
2006,6/27/2006,SMI,8,34.03,-120.44,2525,M
2006,7/1/2006,SMI,8,34.03,-120.44,2525,M
2006,7/5/2006,SMI,8,34.03,-120.44,2525,M
2006,7/8/2006,SMI,8,34.03,-120.44,2525,M
2006,6/29/2006,SMI,8,34.03,-120.44,2525,M
2006,7/3/2006,SMI,8,34.03,-120.44,2525,M
2006,7/4/2006,SMI,8,34.03,-120.44,2525,M
2006,7/7/2006,SMI,8,34.03,-120.44,2525,M
2006,7/10/2006,SMI,8,34.03,-120.44,2525,M
2006,7/11/2006,SMI,8,34.03,-120.44,2525,M
2006,7/13/2006,SMI,8,34.03,-120.44,2525,M
2006,7/17/2006,SMI,8,34.03,-120.44,2525,M
2006,7/18/2006,SMI,8,34.03,-120.44,2525,M
2006,7/20/2006,SMI,8,34.03,-120.44,2525,M
2006,7/23/2006,SMI,8,34.03,-120.44,2525,M
2006,7/24/2006,SMI,8,34.03,-120.44,2525,M
2006,7/25/2006,SMI,8,34.03,-120.44,2525,M
2006,6/10/2006,SMI,8,34.03,-120.44,2531,F
2006,6/11/2006,SMI,8,34.03,-120.44,2531,F
2006,6/12/2006,SMI,8,34.03,-120.44,2531,F
2006,6/13/2006,SMI,8,34.03,-120.44,2531,F
2006,6/14/2006,SMI,8,34.03,-120.44,2531,F
2006,6/15/2006,SMI,8,34.03,-120.44,2531,F
2006,6/19/2006,SMI,8,34.03,-120.44,2531,F
2006,6/22/2006,SMI,8,34.03,-120.44,2531,F
2006,7/20/2006,SMI,8,34.03,-120.44,2531,F
2006,7/23/2006,SMI,8,34.03,-120.44,2531,F
2006,6/6/2006,SMI,8,34.03,-120.44,2535,F
2006,6/7/2006,SMI,8,34.03,-120.44,2535,F
2006,6/9/2006,SMI,8,34.03,-120.44,2535,F
2006,6/10/2006,SMI,8,34.03,-120.44,2535,F
2006,6/11/2006,SMI,8,34.03,-120.44,2535,F
2006,6/14/2006,SMI,8,34.03,-120.44,2535,F
2006,6/17/2006,SMI,8,34.03,-120.44,2535,F
2006,6/27/2006,SMI,8,34.03,-120.44,2535,F
2006,7/3/2006,SMI,8,34.03,-120.44,2535,F
2006,7/6/2006,SMI,8,34.03,-120.44,2535,F
2006,7/13/2006,SMI,8,34.03,-120.44,2535,F
2006,6/6/2006,SMI,8,34.03,-120.44,2537,F
2006,6/20/2006,SMI,8,34.03,-120.44,2537,F
2006,6/29/2006,SMI,8,34.03,-120.44,2537,F
2006,7/3/2006,SMI,8,34.03,-120.44,2537,F
2006,7/10/2006,SMI,8,34.03,-120.44,2537,F
2006,6/7/2006,SMI,8,34.03,-120.44,2556,F
2006,6/14/2006,SMI,8,34.03,-120.44,2556,F
2006,6/18/2006,SMI,8,34.03,-120.44,2556,F
2006,6/25/2006,SMI,8,34.03,-120.44,2556,F
2006,7/5/2006,SMI,8,34.03,-120.44,2556,F
2006,7/8/2006,SMI,8,34.03,-120.44,2556,F
2006,7/4/2006,SMI,8,34.03,-120.44,2556,F
2006,6/11/2006,SMI,8,34.03,-120.44,2558,M
2006,6/12/2006,SMI,8,34.03,-120.44,2558,M
2006,6/23/2006,SMI,8,34.03,-120.44,2558,M
2006,7/8/2006,SMI,8,34.03,-120.44,2558,M
2006,7/4/2006,SMI,8,34.03,-120.44,2558,M
2006,7/5/2006,SMI,8,34.03,-120.44,2558,M
2006,7/6/2006,SMI,8,34.03,-120.44,2558,M
2006,7/7/2006,SMI,8,34.03,-120.44,2558,M
2006,7/9/2006,SMI,8,34.03,-120.44,2558,M
2006,7/11/2006,SMI,8,34.03,-120.44,2558,M
2006,7/12/2006,SMI,8,34.03,-120.44,2558,M
2006,7/13/2006,SMI,8,34.03,-120.44,2558,M
2006,6/12/2006,SMI,8,34.03,-120.44,2559,F
2006,6/23/2006,SMI,8,34.03,-120.44,2559,F
2006,6/19/2006,SMI,8,34.03,-120.44,2565,F
2006,6/21/2006,SMI,8,34.03,-120.44,2565,F
2006,6/22/2006,SMI,8,34.03,-120.44,2565,F
2006,6/29/2006,SMI,8,34.03,-120.44,2565,F
2006,7/4/2006,SMI,8,34.03,-120.44,2565,F
2006,7/6/2006,SMI,8,34.03,-120.44,2565,F
2006,6/17/2006,SMI,8,34.03,-120.44,2574,F
2006,6/26/2006,SMI,8,34.03,-120.44,2574,F
2006,6/22/2006,SMI,8,34.03,-120.44,2574,F
2006,6/30/2006,SMI,8,34.03,-120.44,2586,F
2006,7/27/2006,SMI,8,34.03,-120.44,2586,F
2006,6/4/2006,SMI,8,34.03,-120.44,2592,F
2006,6/6/2006,SMI,8,34.03,-120.44,2592,F
2006,6/7/2006,SMI,8,34.03,-120.44,2592,F
2006,6/8/2006,SMI,8,34.03,-120.44,2592,F
2006,6/9/2006,SMI,8,34.03,-120.44,2592,F
2006,6/11/2006,SMI,8,34.03,-120.44,2592,F
2006,6/12/2006,SMI,8,34.03,-120.44,2592,F
2006,6/13/2006,SMI,8,34.03,-120.44,2592,F
2006,6/14/2006,SMI,8,34.03,-120.44,2592,F
2006,6/15/2006,SMI,8,34.03,-120.44,2592,F
2006,6/16/2006,SMI,8,34.03,-120.44,2592,F
2006,6/19/2006,SMI,8,34.03,-120.44,2592,F
2006,6/21/2006,SMI,8,34.03,-120.44,2592,F
2006,6/20/2006,SMI,8,34.03,-120.44,2592,F
2006,6/27/2006,SMI,8,34.03,-120.44,2592,F
2006,6/22/2006,SMI,8,34.03,-120.44,2592,F
2006,6/28/2006,SMI,8,34.03,-120.44,2592,F
2006,6/23/2006,SMI,8,34.03,-120.44,2592,F
2006,6/26/2006,SMI,8,34.03,-120.44,2592,F
2006,6/26/2006,SMI,8,34.03,-120.44,2592,F
2006,6/26/2006,SMI,8,34.03,-120.44,2592,F
2006,7/3/2006,SMI,8,34.03,-120.44,2592,F
2006,7/4/2006,SMI,8,34.03,-120.44,2592,F
2006,7/5/2006,SMI,8,34.03,-120.44,2592,F
2006,7/6/2006,SMI,8,34.03,-120.44,2592,F
2006,7/6/2006,SMI,8,34.03,-120.44,2592,F
2006,7/12/2006,SMI,8,34.03,-120.44,2592,F
2006,7/13/2006,SMI,8,34.03,-120.44,2592,F
2006,7/14/2006,SMI,8,34.03,-120.44,2592,F
2006,7/23/2006,SMI,8,34.03,-120.44,2592,F
2006,6/3/2006,SMI,8,34.03,-120.44,2604,F
2006,6/9/2006,SMI,8,34.03,-120.44,2604,F
2006,6/12/2006,SMI,8,34.03,-120.44,2604,F
2006,6/17/2006,SMI,8,34.03,-120.44,2604,F
2006,6/18/2006,SMI,8,34.03,-120.44,2604,F
2006,6/19/2006,SMI,8,34.03,-120.44,2604,F
2006,6/21/2006,SMI,8,34.03,-120.44,2604,F
2006,6/22/2006,SMI,8,34.03,-120.44,2604,F
2006,6/23/2006,SMI,8,34.03,-120.44,2604,F
2006,6/23/2006,SMI,8,34.03,-120.44,2604,F
2006,7/7/2006,SMI,8,34.03,-120.44,2604,F
2006,7/9/2006,SMI,8,34.03,-120.44,2604,F
2006,6/25/2006,SMI,8,34.03,-120.44,2605,M
2006,6/23/2006,SMI,8,34.03,-120.44,2605,M
2006,7/4/2006,SMI,8,34.03,-120.44,2605,M
2006,6/1/2006,SMI,8,34.03,-120.44,2607,F
2006,6/1/2006,SMI,8,34.03,-120.44,2607,F
2006,6/9/2006,SMI,8,34.03,-120.44,2607,F
2006,6/10/2006,SMI,8,34.03,-120.44,2607,F
2006,6/19/2006,SMI,8,34.03,-120.44,2607,F
2006,6/20/2006,SMI,8,34.03,-120.44,2607,F
2006,6/26/2006,SMI,8,34.03,-120.44,2607,F
2006,6/28/2006,SMI,8,34.03,-120.44,2607,F
2006,6/27/2006,SMI,8,34.03,-120.44,2607,F
2006,6/5/2006,SMI,8,34.03,-120.44,2609,F
2006,6/15/2006,SMI,8,34.03,-120.44,2609,F
2006,6/16/2006,SMI,8,34.03,-120.44,2609,F
2006,6/17/2006,SMI,8,34.03,-120.44,2609,F
2006,6/18/2006,SMI,8,34.03,-120.44,2609,F
2006,6/19/2006,SMI,8,34.03,-120.44,2609,F
2006,6/21/2006,SMI,8,34.03,-120.44,2609,F
2006,6/20/2006,SMI,8,34.03,-120.44,2609,F
2006,6/22/2006,SMI,8,34.03,-120.44,2609,F
2006,6/28/2006,SMI,8,34.03,-120.44,2609,F
2006,7/10/2006,SMI,8,34.03,-120.44,2609,F
2006,6/13/2006,SMI,8,34.03,-120.44,2613,M
2006,6/14/2006,SMI,8,34.03,-120.44,2613,M
2006,6/3/2006,SMI,8,34.03,-120.44,2619,F
2006,6/4/2006,SMI,8,34.03,-120.44,2619,F
2006,6/5/2006,SMI,8,34.03,-120.44,2619,F
2006,6/6/2006,SMI,8,34.03,-120.44,2619,F
2006,6/10/2006,SMI,8,34.03,-120.44,2619,F
2006,6/11/2006,SMI,8,34.03,-120.44,2619,F
2006,6/13/2006,SMI,8,34.03,-120.44,2619,F
2006,6/17/2006,SMI,8,34.03,-120.44,2619,F
2006,6/16/2006,SMI,8,34.03,-120.44,2628,M
2006,6/17/2006,SMI,8,34.03,-120.44,2628,M
2006,6/20/2006,SMI,8,34.03,-120.44,2628,M
2006,6/20/2006,SMI,8,34.03,-120.44,2628,M
2006,6/25/2006,SMI,8,34.03,-120.44,2628,M
2006,6/28/2006,SMI,8,34.03,-120.44,2628,M
2006,6/23/2006,SMI,8,34.03,-120.44,2628,M
2006,7/5/2006,SMI,8,34.03,-120.44,2628,M
2006,7/4/2006,SMI,8,34.03,-120.44,2628,M
2006,6/13/2006,SMI,8,34.03,-120.44,2634,F
2006,6/19/2006,SMI,8,34.03,-120.44,2634,F
2006,6/26/2006,SMI,8,34.03,-120.44,2634,F
2006,6/22/2006,SMI,8,34.03,-120.44,2634,F
2006,6/27/2006,SMI,8,34.03,-120.44,2634,F
2006,7/8/2006,SMI,8,34.03,-120.44,2634,F
2006,7/9/2006,SMI,8,34.03,-120.44,2634,F
2006,7/20/2006,SMI,8,34.03,-120.44,2634,F
2006,7/24/2006,SMI,8,34.03,-120.44,2634,F
2006,6/2/2006,SMI,8,34.03,-120.44,2635,F
2006,6/6/2006,SMI,8,34.03,-120.44,2635,F
2006,6/9/2006,SMI,8,34.03,-120.44,2635,F
2006,6/20/2006,SMI,8,34.03,-120.44,2635,F
2006,7/1/2006,SMI,8,34.03,-120.44,2635,F
2006,7/10/2006,SMI,8,34.03,-120.44,2635,F
2006,6/4/2006,SMI,8,34.03,-120.44,2636,F
2006,6/5/2006,SMI,8,34.03,-120.44,2636,F
2006,6/5/2006,SMI,8,34.03,-120.44,2636,F
2006,6/6/2006,SMI,8,34.03,-120.44,2636,F
2006,6/8/2006,SMI,8,34.03,-120.44,2636,F
2006,6/9/2006,SMI,8,34.03,-120.44,2636,F
2006,6/10/2006,SMI,8,34.03,-120.44,2636,F
2006,6/11/2006,SMI,8,34.03,-120.44,2636,F
2006,6/12/2006,SMI,8,34.03,-120.44,2636,F
2006,6/17/2006,SMI,8,34.03,-120.44,2636,F
2006,6/27/2006,SMI,8,34.03,-120.44,2636,F
2006,6/25/2006,SMI,8,34.03,-120.44,2636,F
2006,7/5/2006,SMI,8,34.03,-120.44,2636,F
2006,7/12/2006,SMI,8,34.03,-120.44,2636,F
2006,7/13/2006,SMI,8,34.03,-120.44,2636,F
2006,6/25/2006,SMI,8,34.03,-120.44,2644,M
2006,7/5/2006,SMI,8,34.03,-120.44,2644,M
2006,7/10/2006,SMI,8,34.03,-120.44,2644,M
2006,7/12/2006,SMI,8,34.03,-120.44,2644,M
2006,7/13/2006,SMI,8,34.03,-120.44,2644,M
2006,7/8/2006,SMI,8,34.03,-120.44,2647,F
2006,7/1/2006,SMI,8,34.03,-120.44,2651,M
2006,7/4/2006,SMI,8,34.03,-120.44,2651,M
2006,6/2/2006,SMI,8,34.03,-120.44,2652,F
2006,6/7/2006,SMI,8,34.03,-120.44,2652,F
2006,6/8/2006,SMI,8,34.03,-120.44,2652,F
2006,6/9/2006,SMI,8,34.03,-120.44,2652,F
2006,6/12/2006,SMI,8,34.03,-120.44,2652,F
2006,6/26/2006,SMI,8,34.03,-120.44,2652,F
2006,7/4/2006,SMI,8,34.03,-120.44,2652,F
2006,7/17/2006,SMI,8,34.03,-120.44,2652,F
2006,6/13/2006,SMI,8,34.03,-120.44,2659,F
2006,6/22/2006,SMI,8,34.03,-120.44,2659,F
2006,7/10/2006,SMI,8,34.03,-120.44,2659,F
2006,6/17/2006,SMI,8,34.03,-120.44,2672,M
2006,6/18/2006,SMI,8,34.03,-120.44,2672,M
2006,6/26/2006,SMI,8,34.03,-120.44,2672,M
2006,7/1/2006,SMI,8,34.03,-120.44,2672,M
2006,6/1/2006,SMI,8,34.03,-120.44,2673,F
2006,6/3/2006,SMI,8,34.03,-120.44,2673,F
2006,6/4/2006,SMI,8,34.03,-120.44,2673,F
2006,6/6/2006,SMI,8,34.03,-120.44,2673,F
2006,6/7/2006,SMI,8,34.03,-120.44,2673,F
2006,6/9/2006,SMI,8,34.03,-120.44,2673,F
2006,6/13/2006,SMI,8,34.03,-120.44,2673,F
2006,6/13/2006,SMI,8,34.03,-120.44,2673,F
2006,6/14/2006,SMI,8,34.03,-120.44,2673,F
2006,6/19/2006,SMI,8,34.03,-120.44,2673,F
2006,6/20/2006,SMI,8,34.03,-120.44,2673,F
2006,6/25/2006,SMI,8,34.03,-120.44,2673,F
2006,7/8/2006,SMI,8,34.03,-120.44,2673,F
2006,6/29/2006,SMI,8,34.03,-120.44,2673,F
2006,7/17/2006,SMI,8,34.03,-120.44,2673,F
2006,6/7/2006,SMI,8,34.03,-120.44,2680,F
2006,6/12/2006,SMI,8,34.03,-120.44,2680,F
2006,6/13/2006,SMI,8,34.03,-120.44,2680,F
2006,6/29/2006,SMI,8,34.03,-120.44,2680,F
2006,6/3/2006,SMI,8,34.03,-120.44,2681,F
2006,6/7/2006,SMI,8,34.03,-120.44,2681,F
2006,6/8/2006,SMI,8,34.03,-120.44,2681,F
2006,6/9/2006,SMI,8,34.03,-120.44,2681,F
2006,6/13/2006,SMI,8,34.03,-120.44,2681,F
2006,6/18/2006,SMI,8,34.03,-120.44,2681,F
2006,6/16/2006,SMI,8,34.03,-120.44,2695,F
2006,6/28/2006,SMI,8,34.03,-120.44,2695,F
2006,6/3/2006,SMI,8,34.03,-120.44,2696,F
2006,7/18/2006,SMI,8,34.03,-120.44,2696,F
2006,7/18/2006,SMI,8,34.03,-120.44,2696,F
2006,6/17/2006,SMI,8,34.03,-120.44,2706,F
2006,6/19/2006,SMI,8,34.03,-120.44,2706,F
2006,6/21/2006,SMI,8,34.03,-120.44,2706,F
2006,6/22/2006,SMI,8,34.03,-120.44,2706,F
2006,6/25/2006,SMI,8,34.03,-120.44,2706,F
2006,6/28/2006,SMI,8,34.03,-120.44,2706,F
2006,7/4/2006,SMI,8,34.03,-120.44,2706,F
2006,6/12/2006,SMI,8,34.03,-120.44,2710,F
2006,7/10/2006,SMI,8,34.03,-120.44,2710,F
2006,6/6/2006,SMI,8,34.03,-120.44,2711,F
2006,6/7/2006,SMI,8,34.03,-120.44,2711,F
2006,6/8/2006,SMI,8,34.03,-120.44,2711,F
2006,6/13/2006,SMI,8,34.03,-120.44,2711,F
2006,6/14/2006,SMI,8,34.03,-120.44,2711,F
2006,6/15/2006,SMI,8,34.03,-120.44,2711,F
2006,6/16/2006,SMI,8,34.03,-120.44,2711,F
2006,6/18/2006,SMI,8,34.03,-120.44,2711,F
2006,6/21/2006,SMI,8,34.03,-120.44,2711,F
2006,6/20/2006,SMI,8,34.03,-120.44,2711,F
2006,6/25/2006,SMI,8,34.03,-120.44,2711,F
2006,6/23/2006,SMI,8,34.03,-120.44,2711,F
2006,6/26/2006,SMI,8,34.03,-120.44,2711,F
2006,7/1/2006,SMI,8,34.03,-120.44,2711,F
2006,7/4/2006,SMI,8,34.03,-120.44,2711,F
2006,7/5/2006,SMI,8,34.03,-120.44,2711,F
2006,6/29/2006,SMI,8,34.03,-120.44,2711,F
2006,7/9/2006,SMI,8,34.03,-120.44,2711,F
2006,7/10/2006,SMI,8,34.03,-120.44,2711,F
2006,7/11/2006,SMI,8,34.03,-120.44,2711,F
