pupyear,sitedate,sitecode,region,lat,longit,brand,adjsex,code,withpup
2008,6/17/2008,SMI,8,34.03,120.44,7681,F,MAG,
2008,6/22/2008,SMI,8,34.03,120.44,7681,F,MAG,Y
2008,6/25/2008,SMI,8,34.03,120.44,7681,F,MAG,Y
2008,6/28/2008,SMI,8,34.03,120.44,7681,F,MAG,
2004,6/23/2004,SMI,8,34.03,120.44,7682,F,OTH,
2005,7/6/2005,SMI,8,34.03,120.44,7682,F,OTH,
2005,7/11/2005,SMI,8,34.03,120.44,7682,F,OTH,
2007,6/9/2007,SMI,8,34.03,120.44,7682,F,OCV,
2007,6/9/2007,SMI,8,34.03,120.44,7682,F,WAC,
2007,6/15/2007,SMI,8,34.03,120.44,7682,F,OCV,
2007,6/30/2007,SMI,8,34.03,120.44,7682,F,OCV,
2008,6/15/2008,SMI,8,34.03,120.44,7682,F,OTH,
2005,6/22/2005,SMI,8,34.03,120.44,7685,F,EJR,
2005,7/11/2005,SMI,8,34.03,120.44,7685,F,EJR,
2006,6/21/2006,SMI,8,34.03,120.44,7685,F,OTH,
2006,7/13/2006,SMI,8,34.03,120.44,7685,F,OTH,
2007,5/29/2007,SMI,8,34.03,120.44,7685,F,EAC,
2007,6/14/2007,SMI,8,34.03,120.44,7685,F,EAC,
2007,6/25/2007,SMI,8,34.03,120.44,7685,F,EAC,
2007,7/13/2007,SMI,8,34.03,120.44,7685,F,OTH,
2008,6/13/2008,SMI,8,34.03,120.44,7685,F,EACS,
2008,7/7/2008,SMI,8,34.03,120.44,7685,F,OTH,
2008,7/10/2008,SMI,8,34.03,120.44,7685,F,CTB,
2006,7/12/2006,SMI,8,34.03,120.44,7692,F,EJR,
2007,6/13/2007,SMI,8,34.03,120.44,7692,F,WJC,
2007,6/14/2007,SMI,8,34.03,120.44,7692,F,WAC,
2007,7/2/2007,SMI,8,34.03,120.44,7692,F,ETB,
2008,6/4/2008,SMI,8,34.03,120.44,7692,F,LTC,
98,8/10/1998,ANI,9,37.18,122.4,770,F,,
94,7/4/1994,ANI,9,37.18,122.4,770,F,,
94,7/23/1994,ANI,9,37.18,122.4,770,F,,
98,7/6/1998,ANI,9,37.18,122.4,770,F,,
98,7/20/1998,ANI,9,37.18,122.4,770,F,,
98,7/23/1998,ANI,9,37.18,122.4,770,F,,
92,6/29/1992,FAR,10,37.72,123.02,770,F,DC,
95,6/19/1995,SMI,8,34.03,120.44,770,F,WCV,N
95,7/19/1995,SMI,8,34.03,120.44,770,F,WCV,N
95,6/1/1995,SMI,8,34.03,120.44,770,F,WCV,N
95,6/9/1995,SMI,8,34.03,120.44,770,F,WCV,N
97,5/20/1997,SMI,8,34.03,120.44,770,F,SCV,
97,6/2/1997,SMI,8,34.03,120.44,770,F,WCV,Y
97,6/3/1997,SMI,8,34.03,120.44,770,F,WCV,
98,6/25/1998,SMI,8,34.03,120.44,770,F,WCV,
97,7/8/1997,SMI,8,34.03,120.44,770,F,WCV,
99,6/8/1999,SMI,8,34.03,120.44,770,F,WCV,Y
99,6/12/1999,SMI,8,34.03,120.44,770,F,WCV,
99,7/16/1999,ANI,9,37.18,122.4,770,F,,
2000,6/20/2000,SMI,8,34.03,120.44,770,F,WCV,Y
2000,7/11/2000,SMI,8,34.03,120.44,770,F,WCV,
2002,6/16/2002,SMI,8,34.03,120.44,770,F,NWP,Y
2002,7/12/2002,SMI,8,34.03,120.44,770,F,WCV,
2002,7/29/2002,ANI,9,37.18,122.4,770,F,16,
2002,8/6/2002,ANI,9,37.18,122.4,770,F,17,
2001,8/14/2001,ANI,9,37.18,122.4,770,F,17,
2003,6/19/2003,SMI,8,34.03,120.44,770,F,WCV,
2003,6/21/2003,SMI,8,34.03,120.44,770,F,WCV,
2003,6/28/2003,SMI,8,34.03,120.44,770,F,NWP,
2006,6/10/2006,SMI,8,34.03,120.44,7704,F,GFB,
2006,7/14/2006,ANI,9,37.18,122.4,7704,F,17,
2006,7/18/2006,ANI,9,37.18,122.4,7704,F,17,
2007,7/23/2007,ANI,9,37.18,122.4,7704,F,9,
2008,5/19/2008,ANI,9,37.18,122.4,7704,F,17,
2005,5/26/2005,SMI,8,34.03,120.44,7707,F,WAC,
2005,6/22/2005,SMI,8,34.03,120.44,7707,F,EAC,
2005,7/9/2005,SMI,8,34.03,120.44,7707,F,PBS,
2006,6/8/2006,SMI,8,34.03,120.44,7707,F,WAC,
2006,6/9/2006,SMI,8,34.03,120.44,7707,F,EAC,
2006,6/24/2006,SMI,8,34.03,120.44,7707,F,OTH,
2006,6/22/2006,SMI,8,34.03,120.44,7707,F,EAC,
2006,7/20/2006,SMI,8,34.03,120.44,7707,F,EJR,
2007,6/16/2007,SMI,8,34.03,120.44,7707,F,WAC,
2007,6/19/2007,SMI,8,34.03,120.44,7707,F,EACS,
2007,6/30/2007,SMI,8,34.03,120.44,7707,F,EACS,
2007,7/17/2007,SMI,8,34.03,120.44,7707,F,EACS,
2007,6/30/2007,SMI,8,34.03,120.44,7707,F,EACS,
94,6/30/1994,ANI,9,37.18,122.4,771,F,,
94,7/5/1994,ANI,9,37.18,122.4,771,F,,
95,7/19/1995,SMI,8,34.03,120.44,771,F,PBP,Y
97,7/22/1997,SMI,8,34.03,120.44,771,F,PBP,
98,7/30/1998,SMI,8,34.03,120.44,771,F,PBP,Y
99,7/28/1999,SMI,8,34.03,120.44,771,F,PBP,
2003,7/25/2003,SMI,8,34.03,120.44,771,F,PBP,
2005,7/5/2005,SMI,8,34.03,120.44,7711,F,ETB,
2005,7/8/2005,SMI,8,34.03,120.44,7711,F,ETB,
2006,6/7/2006,SMI,8,34.03,120.44,7711,F,WAC,
2006,7/2/2006,SMI,8,34.03,120.44,7711,F,ECK,
2006,7/6/2006,SMI,8,34.03,120.44,7711,F,WTB,
2007,6/2/2007,SMI,8,34.03,120.44,7711,F,PBSW,
2007,6/18/2007,SMI,8,34.03,120.44,7711,F,EACS,
2007,6/26/2007,SMI,8,34.03,120.44,7711,F,EAC,
2007,7/5/2007,SMI,8,34.03,120.44,7711,F,MLB,
2007,7/17/2007,SMI,8,34.03,120.44,7711,F,EACS,
2008,6/16/2008,SMI,8,34.03,120.44,7711,F,ETB,
2008,6/22/2008,SMI,8,34.03,120.44,7711,F,EJR,
2008,6/29/2008,SMI,8,34.03,120.44,7711,F,PBS,
2008,7/15/2008,SMI,8,34.03,120.44,7711,F,ECK,
2006,6/8/2006,SMI,8,34.03,120.44,7712,F,EACS,
2006,6/12/2006,SMI,8,34.03,120.44,7712,F,EACS,
2006,7/4/2006,SMI,8,34.03,120.44,7712,F,EACS,
2006,7/17/2006,SMI,8,34.03,120.44,7712,F,EAC,
2007,6/13/2007,SMI,8,34.03,120.44,7712,F,SSR,
2007,6/17/2007,SMI,8,34.03,120.44,7712,F,EAC,
2007,6/18/2007,SMI,8,34.03,120.44,7712,F,EACS,
2007,7/10/2007,SMI,8,34.03,120.44,7712,F,CTB,
2007,7/7/2007,SMI,8,34.03,120.44,7712,F,OTH,
2007,7/12/2007,SMI,8,34.03,120.44,7712,F,EACS,
2008,6/4/2008,SMI,8,34.03,120.44,7712,F,EACS,
2008,6/13/2008,SMI,8,34.03,120.44,7712,F,OTH,
2008,6/22/2008,SMI,8,34.03,120.44,7712,F,EACS,
2008,7/8/2008,SMI,8,34.03,120.44,7712,F,EACS,
2006,6/25/2006,SMI,8,34.03,120.44,7713,F,CTB,
2006,7/12/2006,SMI,8,34.03,120.44,7713,F,EJR,
2007,6/24/2007,SMI,8,34.03,120.44,7713,F,OTH,
2007,6/26/2007,SMI,8,34.03,120.44,7713,F,OTH,
2008,5/26/2008,SMI,8,34.03,120.44,7713,F,ESR,Y
2008,5/26/2008,SMI,8,34.03,120.44,7713,F,ESR,Y
2008,6/1/2008,SMI,8,34.03,120.44,7713,F,ESR,Y
2008,6/18/2008,SMI,8,34.03,120.44,7713,F,ESR,
2008,7/7/2008,SMI,8,34.03,120.44,7713,F,OTH,
2008,7/9/2008,SMI,8,34.03,120.44,7713,F,OTH,
2006,6/8/2006,SMI,8,34.03,120.44,7715,F,EACS,
2006,7/13/2006,SMI,8,34.03,120.44,7715,F,ACV,
2007,6/18/2007,SMI,8,34.03,120.44,7715,F,ECK,
2008,6/18/2008,SMI,8,34.03,120.44,7715,F,EAC,
2008,7/4/2008,SMI,8,34.03,120.44,7715,F,ACV,
2005,7/18/2005,SMI,8,34.03,120.44,7718,F,WJR,
2006,6/25/2006,SMI,8,34.03,120.44,7718,F,EJR,
2007,6/26/2007,SMI,8,34.03,120.44,7718,F,OTH,
2007,7/9/2007,SMI,8,34.03,120.44,7718,F,OTH,
2007,7/11/2007,SMI,8,34.03,120.44,7718,F,OTH,
2007,7/13/2007,SMI,8,34.03,120.44,7718,F,MLB,
2008,6/10/2008,SMI,8,34.03,120.44,7718,F,EJR,
2008,6/25/2008,SMI,8,34.03,120.44,7718,F,EJR,
2008,6/29/2008,SMI,8,34.03,120.44,7718,F,EJR,
2008,7/9/2008,SMI,8,34.03,120.44,7718,F,EJR,
2006,6/22/2006,SMI,8,34.03,120.44,7722,F,EACS,
2007,7/10/2007,SMI,8,34.03,120.44,7722,F,WJR,
2008,6/5/2008,SMI,8,34.03,120.44,7722,F,EACS,
2008,6/17/2008,SMI,8,34.03,120.44,7722,F,EACS,
2008,7/29/2008,SMI,8,34.03,120.44,7722,F,EACS,Y
2006,7/10/2006,ANI,9,37.18,122.4,7726,F,17,
2006,7/12/2006,ANI,9,37.18,122.4,7726,F,17,
2007,7/13/2007,SMI,8,34.03,120.44,7726,F,ECK,
2008,6/1/2008,SMI,8,34.03,120.44,7726,F,ESR,Y
2008,6/2/2008,SMI,8,34.03,120.44,7726,F,ESR,Y
2008,6/3/2008,SMI,8,34.03,120.44,7726,F,EAC,Y
2008,6/4/2008,SMI,8,34.03,120.44,7726,F,ESR,Y
2008,6/5/2008,SMI,8,34.03,120.44,7726,F,ESR,Y
2008,6/20/2008,SMI,8,34.03,120.44,7726,F,ESR,
2008,6/28/2008,SMI,8,34.03,120.44,7726,F,ESR,
2005,6/21/2005,SMI,8,34.03,120.44,7729,F,EACS,
2006,6/12/2006,SMI,8,34.03,120.44,7729,F,OTH,
2006,7/8/2006,SMI,8,34.03,120.44,7729,F,WAC,
2007,6/9/2007,SMI,8,34.03,120.44,7729,F,EAC,
2007,6/20/2007,SMI,8,34.03,120.44,7729,F,EAC,
94,6/8/1994,ANI,9,37.18,122.4,773,F,,
96,6/7/1996,SMI,8,34.03,120.44,773,F,LTC,N
96,6/11/1996,SMI,8,34.03,120.44,773,F,LTC,Y
95,6/10/1995,SMI,8,34.03,120.44,773,F,LTC,N
97,6/6/1997,SMI,8,34.03,120.44,773,F,EAC,P
97,6/9/1997,SMI,8,34.03,120.44,773,F,LTC,
97,6/11/1997,SMI,8,34.03,120.44,773,F,LTC,Y
97,6/12/1997,SMI,8,34.03,120.44,773,F,LTC,Y
97,6/13/1997,SMI,8,34.03,120.44,773,F,LTC,Y
97,6/14/1997,SMI,8,34.03,120.44,773,F,LTC,Y
97,6/15/1997,SMI,8,34.03,120.44,773,F,LTC,Y
97,6/22/1997,SMI,8,34.03,120.44,773,F,OCV,Y
97,6/26/1997,SMI,8,34.03,120.44,773,F,LTC,
98,6/27/1998,SMI,8,34.03,120.44,773,F,LTC,Y
98,7/5/1998,SMI,8,34.03,120.44,773,F,LTC,
97,7/10/1997,SMI,8,34.03,120.44,773,F,LTC,Y
98,7/17/1998,SMI,8,34.03,120.44,773,F,LTC,
98,7/17/1998,SMI,8,34.03,120.44,773,F,LTC,
97,7/23/1997,SMI,8,34.03,120.44,773,F,LTC,
98,6/7/1998,SMI,8,34.03,120.44,773,F,EAC,P
98,6/8/1998,SMI,8,34.03,120.44,773,F,EAC,
98,6/10/1998,SMI,8,34.03,120.44,773,F,LTC,Y
98,6/12/1998,SMI,8,34.03,120.44,773,F,LTC,Y
98,6/13/1998,SMI,8,34.03,120.44,773,F,LTC,
98,6/14/1998,SMI,8,34.03,120.44,773,F,LTC,Y
98,6/17/1998,SMI,8,34.03,120.44,773,F,LTC,Y
98,7/26/1998,SMI,8,34.03,120.44,773,F,LTC,
99,6/18/1999,SMI,8,34.03,120.44,773,F,LTC,Y
99,6/21/1999,SMI,8,34.03,120.44,773,F,LTC,
99,6/23/1999,SMI,8,34.03,120.44,773,F,LTC,
99,6/29/1999,SMI,8,34.03,120.44,773,F,LTC,N
99,7/15/1999,SMI,8,34.03,120.44,773,F,OCV,
2000,5/22/2000,SMI,8,34.03,120.44,773,F,EACS,
2000,5/23/2000,SMI,8,34.03,120.44,773,F,EACS,
2000,5/28/2000,SMI,8,34.03,120.44,773,F,WAC,
2000,6/17/2000,SMI,8,34.03,120.44,773,F,LTC,
2000,6/16/2000,SMI,8,34.03,120.44,773,F,WAC,
2000,6/16/2000,SMI,8,34.03,120.44,773,F,WAC,
2000,7/1/2000,SMI,8,34.03,120.44,773,F,EACS,
2000,7/2/2000,SMI,8,34.03,120.44,773,F,EACS,
2000,7/10/2000,SMI,8,34.03,120.44,773,F,LNC,
2000,7/11/2000,SMI,8,34.03,120.44,773,F,EACS,
2000,7/25/2000,SMI,8,34.03,120.44,773,F,EACS,
2000,8/7/2000,SMI,8,34.03,120.44,773,F,EAC,
2001,5/28/2001,SMI,8,34.03,120.44,773,F,LTC,
2001,6/6/2001,SMI,8,34.03,120.44,773,F,EACS,P
2001,5/28/2001,SMI,8,34.03,120.44,773,F,EACS,
2001,5/29/2001,SMI,8,34.03,120.44,773,F,LTC,
2001,6/10/2001,SMI,8,34.03,120.44,773,F,LNC,
2001,6/11/2001,SMI,8,34.03,120.44,773,F,LNC,Y
2001,6/14/2001,SMI,8,34.03,120.44,773,F,LNC,Y
2001,6/18/2001,SMI,8,34.03,120.44,773,F,LNC,Y
2001,7/6/2001,SMI,8,34.03,120.44,773,F,EACS,
2002,5/27/2002,SMI,8,34.03,120.44,773,F,EACS,P
2002,6/3/2002,SMI,8,34.03,120.44,773,F,WJR,P
2002,6/12/2002,SMI,8,34.03,120.44,773,F,OCV,
2002,6/23/2002,SMI,8,34.03,120.44,773,F,OCV,
2002,7/1/2002,SMI,8,34.03,120.44,773,F,OCV,
2002,7/8/2002,SMI,8,34.03,120.44,773,F,OCV,
2002,7/9/2002,SMI,8,34.03,120.44,773,F,LNC,
2003,6/14/2003,SMI,8,34.03,120.44,773,F,LTC,Y
2003,6/15/2003,SMI,8,34.03,120.44,773,F,LTC,Y
2003,6/19/2003,SMI,8,34.03,120.44,773,F,LTC,Y
2003,6/27/2003,SMI,8,34.03,120.44,773,F,LTC,
2003,7/6/2003,SMI,8,34.03,120.44,773,F,LTC,
2003,7/12/2003,SMI,8,34.03,120.44,773,F,LTC,Y
2005,6/13/2005,SMI,8,34.03,120.44,7734,F,WSR,
2005,6/20/2005,SMI,8,34.03,120.44,7734,F,EACS,
2005,6/22/2005,SMI,8,34.03,120.44,7734,F,EACS,
2005,6/25/2005,SMI,8,34.03,120.44,7734,F,EACS,
2005,6/26/2005,SMI,8,34.03,120.44,7734,F,EACS,
2005,7/24/2005,SMI,8,34.03,120.44,7734,F,EACS,
2005,8/14/2005,SMI,8,34.03,120.44,7734,F,EACS,
2006,6/3/2006,SMI,8,34.03,120.44,7734,F,EACS,
2006,6/29/2006,SMI,8,34.03,120.44,7734,F,EJR,
2008,7/8/2008,SMI,8,34.03,120.44,7734,F,EJR,
2005,6/30/2005,SMI,8,34.03,120.44,7736,F,LTC,
2006,6/24/2006,SMI,8,34.03,120.44,7736,F,OTH,
2006,7/13/2006,SMI,8,34.03,120.44,7736,F,AMP,
2008,6/22/2008,SMI,8,34.03,120.44,7736,F,EJR,
2005,6/27/2005,SMI,8,34.03,120.44,7739,F,EJR,
2006,6/23/2006,SMI,8,34.03,120.44,7739,F,EJR,
2006,7/6/2006,SMI,8,34.03,120.44,7739,F,EJR,
2007,5/26/2007,SMI,8,34.03,120.44,7739,F,EJR,
2007,5/31/2007,SMI,8,34.03,120.44,7739,F,EJR,
2007,6/17/2007,SMI,8,34.03,120.44,7739,F,EJR,
2007,6/19/2007,SMI,8,34.03,120.44,7739,F,EJR,
2008,5/26/2008,SMI,8,34.03,120.44,7739,F,ESR,Y
2008,5/26/2008,SMI,8,34.03,120.44,7739,F,ESR,Y
2008,6/14/2008,SMI,8,34.03,120.44,7739,F,EJR,Y
2008,6/14/2008,SMI,8,34.03,120.44,7739,F,EJR,Y
2008,6/22/2008,SMI,8,34.03,120.44,7739,F,EJR,Y
2008,7/2/2008,SMI,8,34.03,120.44,7739,F,EJR,
2008,7/8/2008,SMI,8,34.03,120.44,7739,F,EJR,
2007,7/9/2007,SMI,8,34.03,120.44,7745,F,AMP,
2006,7/7/2006,SMI,8,34.03,120.44,7749,F,AMP,
2007,6/3/2007,SMI,8,34.03,120.44,7749,F,OTH,
2007,7/4/2007,SMI,8,34.03,120.44,7749,F,AMP,
2007,7/4/2007,SMI,8,34.03,120.44,7753,F,AMP,
2008,8/2/2008,SMI,8,34.03,120.44,7753,F,WAC,
2005,7/12/2005,SMI,8,34.03,120.44,7756,F,WTB,
2007,6/2/2007,SMI,8,34.03,120.44,7756,F,WCV,
2007,6/18/2007,SMI,8,34.03,120.44,7756,F,NEP,
2007,6/21/2007,SMI,8,34.03,120.44,7757,F,EAC,
2007,6/26/2007,SMI,8,34.03,120.44,7757,F,EAC,
2007,6/30/2007,SMI,8,34.03,120.44,7757,F,OTH,
2007,7/16/2007,SMI,8,34.03,120.44,7757,F,EACS,
2008,6/20/2008,SMI,8,34.03,120.44,7757,F,WTB,
2008,6/21/2008,SMI,8,34.03,120.44,7757,F,EAC,
2008,7/30/2008,SMI,8,34.03,120.44,7757,F,SSR,
2008,7/30/2008,SMI,8,34.03,120.44,7757,F,SSR,
2005,7/11/2005,SMI,8,34.03,120.44,7758,F,OCV,
2006,6/13/2006,SMI,8,34.03,120.44,7758,F,WAC,
2007,7/11/2007,SMI,8,34.03,120.44,7758,F,SSR,
2008,7/15/2008,SMI,8,34.03,120.44,7758,F,LTC,
2008,7/21/2008,SMI,8,34.03,120.44,7758,F,ESR,
96,7/12/1996,SMI,8,34.03,120.44,776,F,NWP,
98,5/27/1998,SMI,8,34.03,120.44,776,F,EAC,
98,6/9/1998,SMI,8,34.03,120.44,776,F,WAC,
98,6/10/1998,SMI,8,34.03,120.44,776,F,WAC,
98,7/13/1998,SMI,8,34.03,120.44,776,F,WTB,
99,5/21/1999,SMI,8,34.03,120.44,776,F,WAC,P
99,6/1/1999,SMI,8,34.03,120.44,776,F,NWP,Y
99,6/8/1999,SMI,8,34.03,120.44,776,F,NWP,
2000,7/30/2000,SMI,8,34.03,120.44,776,F,ETB,
2001,5/31/2001,SMI,8,34.03,120.44,776,F,NWP,
2005,7/19/2005,SMI,8,34.03,120.44,7760,F,WTB,
2006,6/13/2006,SMI,8,34.03,120.44,7760,F,EJR,
2006,6/28/2006,SMI,8,34.03,120.44,7760,F,EJR,
2006,7/12/2006,SMI,8,34.03,120.44,7760,F,EJR,
2006,7/20/2006,SMI,8,34.03,120.44,7760,F,WTB,
2008,6/2/2008,SMI,8,34.03,120.44,7760,F,CTB,
2008,6/7/2008,SMI,8,34.03,120.44,7760,F,EJR,
2008,6/10/2008,SMI,8,34.03,120.44,7760,F,CTB,Y
2008,6/29/2008,SMI,8,34.03,120.44,7760,F,WTB,Y
2008,7/5/2008,SMI,8,34.03,120.44,7760,F,WTB,
2006,6/22/2006,SMI,8,34.03,120.44,7767,F,EACS,
2007,7/17/2007,SMI,8,34.03,120.44,7767,F,WAC,
2008,6/16/2008,SMI,8,34.03,120.44,7767,F,ETB,
2008,7/18/2008,SMI,8,34.03,120.44,7767,F,MLB,
2005,6/27/2005,SMI,8,34.03,120.44,7768,F,ETB,
2005,7/6/2005,SMI,8,34.03,120.44,7768,F,EJR,
2005,7/17/2005,SMI,8,34.03,120.44,7768,F,CTB,
2006,6/21/2006,SMI,8,34.03,120.44,7768,F,AMP,
2006,7/8/2006,SMI,8,34.03,120.44,7768,F,MAG,
2006,7/17/2006,SMI,8,34.03,120.44,7768,F,EAC,
2006,7/20/2006,SMI,8,34.03,120.44,7768,F,EACS,
2005,7/12/2005,SMI,8,34.03,120.44,7771,F,CTB,
2007,6/27/2007,SMI,8,34.03,120.44,7771,F,LTC,
2007,7/12/2007,SMI,8,34.03,120.44,7771,F,WAC,
2007,7/4/2007,SMI,8,34.03,120.44,7771,F,EACS,
2008,6/11/2008,SMI,8,34.03,120.44,7771,F,EACS,
2008,6/19/2008,SMI,8,34.03,120.44,7771,F,LNC,
2006,7/25/2006,SMI,8,34.03,120.44,7774,F,EACS,
2007,6/16/2007,SMI,8,34.03,120.44,7774,F,EAC,
2007,6/20/2007,SMI,8,34.03,120.44,7774,F,EAC,
2008,6/27/2008,SMI,8,34.03,120.44,7774,F,WAC,
2007,6/14/2007,SMI,8,34.03,120.44,7777,F,AMP,
2007,6/16/2007,SMI,8,34.03,120.44,7777,F,EAC,
2007,6/19/2007,SMI,8,34.03,120.44,7777,F,WAC,
2006,6/10/2006,SMI,8,34.03,120.44,7781,F,EAC,
2006,6/23/2006,SMI,8,34.03,120.44,7781,F,EAC,
2006,7/12/2006,SMI,8,34.03,120.44,7781,F,EACS,
2007,5/26/2007,SMI,8,34.03,120.44,7781,F,CTB,
2007,7/3/2007,SMI,8,34.03,120.44,7781,F,LNC,
2008,5/30/2008,SMI,8,34.03,120.44,7781,F,EACS,Y
2008,5/31/2008,SMI,8,34.03,120.44,7781,F,EACS,Y
2008,6/2/2008,SMI,8,34.03,120.44,7781,F,EACS,
2008,6/3/2008,SMI,8,34.03,120.44,7781,F,EACS,Y
2008,7/13/2008,SMI,8,34.03,120.44,7781,F,LNC,
2008,7/18/2008,SMI,8,34.03,120.44,7781,F,WAC,
2005,7/16/2005,SMI,8,34.03,120.44,7783,F,OCV,
2006,6/6/2006,SMI,8,34.03,120.44,7783,F,EACS,
2006,6/16/2006,SMI,8,34.03,120.44,7783,F,EACS,
2006,6/26/2006,SMI,8,34.03,120.44,7783,F,EACS,
2006,6/26/2006,SMI,8,34.03,120.44,7783,F,EACS,
2006,7/10/2006,SMI,8,34.03,120.44,7783,F,LTC,
2008,5/24/2008,SMI,8,34.03,120.44,7783,F,EAC,
2008,5/27/2008,SMI,8,34.03,120.44,7783,F,EACS,Y
2008,5/28/2008,SMI,8,34.03,120.44,7783,F,EACS,Y
2008,6/5/2008,SMI,8,34.03,120.44,7783,F,EACS,
2008,6/19/2008,SMI,8,34.03,120.44,7783,F,EACS,
2008,6/22/2008,SMI,8,34.03,120.44,7783,F,EACS,Y
2008,6/25/2008,SMI,8,34.03,120.44,7783,F,EACS,
2008,6/25/2008,SMI,8,34.03,120.44,7783,F,EACS,
2008,7/4/2008,SMI,8,34.03,120.44,7783,F,EACS,
2008,7/6/2008,SMI,8,34.03,120.44,7783,F,EAC,
2008,7/30/2008,SMI,8,34.03,120.44,7783,F,EACS,Y
2008,6/12/2008,SMI,8,34.03,120.44,7783,F,EACS,
2005,5/26/2005,SMI,8,34.03,120.44,7785,F,EAC,
2005,7/7/2005,SMI,8,34.03,120.44,7785,F,OCV,
2005,7/11/2005,SMI,8,34.03,120.44,7785,F,OCV,
2005,7/17/2005,SMI,8,34.03,120.44,7785,F,OCV,
2005,8/14/2005,SMI,8,34.03,120.44,7785,F,LTC,
2006,6/29/2006,SMI,8,34.03,120.44,7785,F,OCV,
2007,7/13/2007,SMI,8,34.03,120.44,7785,F,GFB,
2008,6/13/2008,SMI,8,34.03,120.44,7785,F,LNC,
2008,7/8/2008,SMI,8,34.03,120.44,7785,F,LTC,Y
2005,6/28/2005,SMI,8,34.03,120.44,7786,F,WJR,
2005,6/29/2005,SMI,8,34.03,120.44,7786,F,ECK,
2006,6/14/2006,SMI,8,34.03,120.44,7786,F,EJR,
2006,6/21/2006,SMI,8,34.03,120.44,7786,F,OTH,
2006,6/22/2006,SMI,8,34.03,120.44,7786,F,WTB,
2007,5/29/2007,SMI,8,34.03,120.44,7786,F,EACS,
2007,6/18/2007,SMI,8,34.03,120.44,7786,F,EACS,
2007,6/24/2007,SMI,8,34.03,120.44,7786,F,EACS,
2007,6/25/2007,SMI,8,34.03,120.44,7786,F,EACS,
2007,6/28/2007,SMI,8,34.03,120.44,7786,F,OTH,
2007,7/17/2007,SMI,8,34.03,120.44,7786,F,EACS,
2008,5/26/2008,SMI,8,34.03,120.44,7786,F,LTC,Y
2008,5/26/2008,SMI,8,34.03,120.44,7786,F,LTC,Y
2008,5/28/2008,SMI,8,34.03,120.44,7786,F,LTC,Y
2008,5/29/2008,SMI,8,34.03,120.44,7786,F,LTC,Y
2008,7/2/2008,SMI,8,34.03,120.44,7786,F,AMP,
2008,7/12/2008,SMI,8,34.03,120.44,7786,F,EAC,
2006,6/16/2006,SMI,8,34.03,120.44,7787,F,WAC,
2005,7/9/2005,SMI,8,34.03,120.44,7788,F,WAC,
2006,6/29/2006,SMI,8,34.03,120.44,7788,F,WAC,
2006,7/23/2006,SMI,8,34.03,120.44,7788,F,SSR,
2007,7/7/2007,SMI,8,34.03,120.44,7788,F,OTH,
2008,7/8/2008,SMI,8,34.03,120.44,7788,F,LNC,
2006,6/12/2006,SMI,8,34.03,120.44,7790,F,EACS,
2007,6/22/2007,SMI,8,34.03,120.44,7790,F,EACS,
2007,6/30/2007,SMI,8,34.03,120.44,7790,F,AMP,
2008,5/27/2008,SMI,8,34.03,120.44,7790,F,EAC,
2008,6/16/2008,SMI,8,34.03,120.44,7790,F,WTB,
2008,6/18/2008,SMI,8,34.03,120.44,7790,F,EAC,
2008,7/9/2008,SMI,8,34.03,120.44,7790,F,OTH,
2006,6/3/2006,SMI,8,34.03,120.44,7791,F,WAC,
2006,6/22/2006,SMI,8,34.03,120.44,7791,F,WAC,
2006,7/7/2006,SMI,8,34.03,120.44,7791,F,LTC,
2007,6/23/2007,SMI,8,34.03,120.44,7791,F,EAC,
2007,6/24/2007,SMI,8,34.03,120.44,7791,F,EAC,
2007,7/9/2007,SMI,8,34.03,120.44,7791,F,LTC,
2008,6/19/2008,SMI,8,34.03,120.44,7791,F,EACS,
2008,7/4/2008,SMI,8,34.03,120.44,7791,F,EACS,
2008,7/15/2008,SMI,8,34.03,120.44,7791,F,EAC,
2008,7/15/2008,SMI,8,34.03,120.44,7791,F,EACS,
2006,6/5/2006,SMI,8,34.03,120.44,7796,F,EAC,
2006,6/13/2006,SMI,8,34.03,120.44,7796,F,EJR,
2006,6/14/2006,SMI,8,34.03,120.44,7796,F,EAC,
2006,6/16/2006,SMI,8,34.03,120.44,7796,F,EAC,
2006,7/10/2006,SMI,8,34.03,120.44,7796,F,EAC,
2006,7/12/2006,SMI,8,34.03,120.44,7796,F,AMP,
2007,6/1/2007,SMI,8,34.03,120.44,7796,F,EACS,
2007,7/13/2007,SMI,8,34.03,120.44,7796,F,ECK,
2008,6/20/2008,SMI,8,34.03,120.44,7796,F,MAG,
96,6/20/1996,SMI,8,34.03,120.44,78,F,EAC,
90,7/5/1990,SMI,8,34.03,120.44,78,F,WJR,N
95,7/1/1995,SMI,8,34.03,120.44,780,F,ACV,N
95,7/20/1995,SMI,8,34.03,120.44,780,F,WAC,N
94,7/22/1994,SMI,8,34.03,120.44,780,F,EJR,N
91,7/27/1991,SMI,8,34.03,120.44,780,F,WTB,N
98,6/6/1998,SMI,8,34.03,120.44,780,F,WTB,
98,7/11/1998,SMI,8,34.03,120.44,780,F,CWP,
99,7/22/1999,SMI,8,34.03,120.44,780,F,ETB,
2000,6/17/2000,SMI,8,34.03,120.44,780,F,CTB,
2000,6/16/2000,SMI,8,34.03,120.44,780,F,CTB,
